349210670;B00714A;2024-10-10 03:00;10.0
349210670;B00714A;2024-10-10 04:00;10.0
349210670;B00714A;2024-10-10 05:00;11.0
349210670;B00714A;2024-10-10 06:00;12.0
349210670;B00714A;2024-10-10 07:00;13.0
349210670;B00714A;2024-10-10 08:00;15.0
349210670;B00714A;2024-10-10 09:00;13.0
349210670;B00714A;2024-10-10 10:00;13.0
349210670;B00714A;2024-10-10 11:00;14.0
349210670;B00714A;2024-10-10 12:00;17.0
349210670;B00714A;2024-10-10 13:00;13.0
349210670;B00714A;2024-10-10 14:00;13.0
349210670;B00714A;2024-10-10 15:00;11.0
349210670;B00714A;2024-10-13 09:00;13.0
349220690;B00714A;2024-10-07 23:00;10.0
349220690;B00714A;2024-10-08 01:00;12.0
349220690;B00714A;2024-10-08 03:00;11.0
349220690;B00714A;2024-10-08 08:00;11.0
349220690;B00714A;2024-10-08 09:00;10.0
349220690;B00714A;2024-10-08 10:00;12.0
349220690;B00714A;2024-10-08 11:00;12.0
349220690;B00714A;2024-10-08 12:00;12.0
349220690;B00714A;2024-10-08 13:00;10.0
349220690;B00714A;2024-10-08 14:00;11.0
349220690;B00714A;2024-10-09 18:00;10.0
349220690;B00714A;2024-10-10 00:00;9.0
349220690;B00714A;2024-10-10 01:00;10.0
349220690;B00714A;2024-10-10 03:00;8.0
349220690;B00714A;2024-10-10 04:00;15.0
349220690;B00714A;2024-10-10 05:00;11.0
349220690;B00714A;2024-10-10 06:00;11.0
349220690;B00714A;2024-10-10 07:00;14.0
349220690;B00714A;2024-10-10 08:00;10.0
349220690;B00714A;2024-10-10 09:00;14.0
349220690;B00714A;2024-10-10 10:00;13.0
349220690;B00714A;2024-10-10 11:00;17.0
349220690;B00714A;2024-10-10 12:00;17.0
349220690;B00714A;2024-10-10 13:00;13.0
349220690;B00714A;2024-10-10 14:00;13.0
349220690;B00714A;2024-10-10 15:00;11.0
349220690;B00714A;2024-10-11 12:00;11.0
349220690;B00714A;2024-10-13 08:00;12.0
349220690;B00714A;2024-10-13 09:00;13.0
349200660;B00714A;2024-10-08 10:00;11.0
349200660;B00714A;2024-10-08 11:00;15.0
349200660;B00714A;2024-10-08 12:00;12.0
349200660;B00714A;2024-10-08 13:00;10.0
349200660;B00714A;2024-10-08 14:00;12.0
349200660;B00714A;2024-10-08 18:00;11.0
349200660;B00714A;2024-10-08 19:00;12.0
349200660;B00714A;2024-10-08 20:00;10.0
349200660;B00714A;2024-10-08 21:00;12.0
349200660;B00714A;2024-10-08 22:00;11.0
349200660;B00714A;2024-10-09 01:00;10.0
349200660;B00714A;2024-10-09 03:00;10.0
349200660;B00714A;2024-10-09 11:00;9.0
